2025-07-14 20:47:46,278 - INFO - 


STARTED TRAINING

2025-07-14 20:47:46,278 - INFO - {'train_root_path': 'maize_dataset_split/train', 'train_csv_file_path': 'maize_dataset_split/train.csv', 'val_root_path': 'maize_dataset_split/val', 'val_csv_file_path': 'maize_dataset_split/val.csv', 'img_size': (224, 224), 'learning_rate': 1e-05, 'epochs': 200, 'batch_size': 64, 'shuffle': True, 'save_every_n_epochs': 40, 'save_every_n_iteration_percentage': 101, 'validation_every_n_iteration_percentage': 100, 'random_seed': 42, 'beta1': 0.9, 'beta2': 0.98, 'eps': 1e-09, 'weights_dir': 'weights', 'log_file': 'training_logs.log', 'resume_from': None, 'device': 'cuda'}
2025-07-14 20:47:47,267 - INFO - Total batches: 46, save_every: 46, validate_every: 46
2025-07-14 20:48:05,219 - INFO - Epoch : 1 | Iteration : 37 | Iteration Loss : 0.34399911761283875 | Running Epoch Loss : 18.4405480325222
2025-07-14 20:48:05,356 - INFO - Epoch : 1 | Iteration : 38 | Iteration Loss : 0.3767803907394409 | Running Epoch Loss : 18.817328423261642
2025-07-14 20:48:05,543 - INFO - Epoch : 1 | Iteration : 39 | Iteration Loss : 0.42480844259262085 | Running Epoch Loss : 19.242136865854263
2025-07-14 20:48:05,680 - INFO - Epoch : 1 | Iteration : 40 | Iteration Loss : 0.3461891710758209 | Running Epoch Loss : 19.588326036930084
2025-07-14 20:48:05,823 - INFO - Epoch : 1 | Iteration : 41 | Iteration Loss : 0.32852602005004883 | Running Epoch Loss : 19.916852056980133
2025-07-14 20:48:05,962 - INFO - Epoch : 1 | Iteration : 42 | Iteration Loss : 0.4643828570842743 | Running Epoch Loss : 20.381234914064407
2025-07-14 20:48:06,172 - INFO - Epoch : 1 | Iteration : 43 | Iteration Loss : 0.36196595430374146 | Running Epoch Loss : 20.74320086836815
2025-07-14 20:48:06,308 - INFO - Epoch : 1 | Iteration : 44 | Iteration Loss : 0.36445119976997375 | Running Epoch Loss : 21.107652068138123
2025-07-14 20:48:06,428 - INFO - Epoch : 1 | Iteration : 45 | Iteration Loss : 0.3319002687931061 | Running Epoch Loss : 21.43955233693123
2025-07-14 20:48:06,550 - INFO - Saved checkpoint checkpoint_epoch1_iter45.pt at epoch 1, iter 45, loss 0.3319002687931061
2025-07-14 20:48:07,782 - INFO - Validation Loss 0.3159827932715416 at epoch 1, iter 45
2025-07-14 20:48:08,072 - INFO - Saved checkpoint best_model.pt at epoch 1, iter 45, loss 0.3159827932715416
2025-07-14 20:48:08,602 - INFO - Epoch : 2 | Iteration : 0 | Iteration Loss : 0.3325698971748352 | Running Epoch Loss : 0.3325698971748352
2025-07-14 20:48:08,739 - INFO - Epoch : 2 | Iteration : 1 | Iteration Loss : 0.38537418842315674 | Running Epoch Loss : 0.7179440855979919
2025-07-14 20:48:08,903 - INFO - Epoch : 2 | Iteration : 2 | Iteration Loss : 0.3408612012863159 | Running Epoch Loss : 1.0588052868843079
2025-07-14 20:48:09,042 - INFO - Epoch : 2 | Iteration : 3 | Iteration Loss : 0.32373595237731934 | Running Epoch Loss : 1.3825412392616272
2025-07-14 20:48:09,196 - INFO - Epoch : 2 | Iteration : 4 | Iteration Loss : 0.31917083263397217 | Running Epoch Loss : 1.7017120718955994
2025-07-14 20:48:09,334 - INFO - Epoch : 2 | Iteration : 5 | Iteration Loss : 0.4140922725200653 | Running Epoch Loss : 2.1158043444156647
2025-07-14 20:48:09,511 - INFO - Epoch : 2 | Iteration : 6 | Iteration Loss : 0.37045353651046753 | Running Epoch Loss : 2.486257880926132
2025-07-14 20:48:09,675 - INFO - Epoch : 2 | Iteration : 7 | Iteration Loss : 0.3999604880809784 | Running Epoch Loss : 2.8862183690071106
2025-07-14 20:48:09,813 - INFO - Epoch : 2 | Iteration : 8 | Iteration Loss : 0.28470975160598755 | Running Epoch Loss : 3.170928120613098
2025-07-14 20:48:09,964 - INFO - Epoch : 2 | Iteration : 9 | Iteration Loss : 0.30740588903427124 | Running Epoch Loss : 3.4783340096473694
2025-07-14 20:48:10,108 - INFO - Epoch : 2 | Iteration : 10 | Iteration Loss : 0.39693495631217957 | Running Epoch Loss : 3.875268965959549
2025-07-14 20:48:10,301 - INFO - Epoch : 2 | Iteration : 11 | Iteration Loss : 0.3892771899700165 | Running Epoch Loss : 4.264546155929565
2025-07-14 20:48:10,441 - INFO - Epoch : 2 | Iteration : 12 | Iteration Loss : 0.31303805112838745 | Running Epoch Loss : 4.577584207057953
2025-07-14 20:48:10,774 - INFO - Epoch : 2 | Iteration : 13 | Iteration Loss : 0.23885220289230347 | Running Epoch Loss : 4.816436409950256
2025-07-14 20:48:10,913 - INFO - Epoch : 2 | Iteration : 14 | Iteration Loss : 0.33951336145401 | Running Epoch Loss : 5.155949771404266
2025-07-14 20:48:11,229 - INFO - Epoch : 2 | Iteration : 15 | Iteration Loss : 0.35401901602745056 | Running Epoch Loss : 5.509968787431717
2025-07-14 20:48:11,366 - INFO - Epoch : 2 | Iteration : 16 | Iteration Loss : 0.3028140664100647 | Running Epoch Loss : 5.812782853841782
2025-07-14 20:48:11,830 - INFO - Epoch : 2 | Iteration : 17 | Iteration Loss : 0.38045114278793335 | Running Epoch Loss : 6.193233996629715
2025-07-14 20:48:11,967 - INFO - Epoch : 2 | Iteration : 18 | Iteration Loss : 0.32811668515205383 | Running Epoch Loss : 6.521350681781769
2025-07-14 20:48:12,137 - INFO - Epoch : 2 | Iteration : 19 | Iteration Loss : 0.32228049635887146 | Running Epoch Loss : 6.84363117814064
2025-07-14 20:48:12,275 - INFO - Epoch : 2 | Iteration : 20 | Iteration Loss : 0.35309460759162903 | Running Epoch Loss : 7.196725785732269
2025-07-14 20:48:12,582 - INFO - Epoch : 2 | Iteration : 21 | Iteration Loss : 0.43856188654899597 | Running Epoch Loss : 7.635287672281265
2025-07-14 20:48:12,719 - INFO - Epoch : 2 | Iteration : 22 | Iteration Loss : 0.3643318712711334 | Running Epoch Loss : 7.999619543552399
2025-07-14 20:48:12,904 - INFO - Epoch : 2 | Iteration : 23 | Iteration Loss : 0.2637580931186676 | Running Epoch Loss : 8.263377636671066
2025-07-14 20:48:13,041 - INFO - Epoch : 2 | Iteration : 24 | Iteration Loss : 0.34724661707878113 | Running Epoch Loss : 8.610624253749847
2025-07-14 20:48:13,193 - INFO - Epoch : 2 | Iteration : 25 | Iteration Loss : 0.3588748872280121 | Running Epoch Loss : 8.96949914097786
2025-07-14 20:48:13,330 - INFO - Epoch : 2 | Iteration : 26 | Iteration Loss : 0.4802773594856262 | Running Epoch Loss : 9.449776500463486
2025-07-14 20:48:13,618 - INFO - Epoch : 2 | Iteration : 27 | Iteration Loss : 0.32855290174484253 | Running Epoch Loss : 9.778329402208328
2025-07-14 20:48:13,755 - INFO - Epoch : 2 | Iteration : 28 | Iteration Loss : 0.21638570725917816 | Running Epoch Loss : 9.994715109467506
